id,session_id,player_id,timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,magnetometer_x,magnetometer_y,magnetometer_z,orientation_x,orientation_y,orientation_z,battery_level,created_at
d926fb3e-3589-4cef-84c7-d3661a75ba39,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,1.3,-0.06,0.12,0.12,0,0.01,0,-41.25,3.12,25.12,-138.09,-95.22,46.26,3657,2025-03-31 16:09:32.703928+00
bb61aa51-9ed9-4458-bd4a-0bafc2aeb162,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,1.4,0.05,0,0.06,0,-0.03,0,-41.25,3.12,25.12,-137.93,-95.19,46.13,3656,2025-03-31 16:09:32.703928+00
4f4ccf8c-92b6-4d37-8b27-bcb72c20795c,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,1.5,-0.06,-0.07,0.06,0,-0.03,0,-41.25,3.12,25.12,-137.67,-95.13,45.88,3656,2025-03-31 16:09:32.703928+00
622cf3d2-e1a0-4041-b5f9-c024cea630b7,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,1.6,-0.06,-0.07,0.06,0,-0.01,0,-41.19,1.44,23.31,-137.78,-95.14,46.01,3656,2025-03-31 16:09:32.703928+00
85b084fb-ab58-4738-962d-d557f85a02f0,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,1.7,-0.06,-0.07,0.06,0,0.01,0,-41.19,3.12,23.81,-137.86,-95.15,46.1,3654,2025-03-31 16:09:32.703928+00
83c854c2-7aa7-4a58-9fcb-9ed38201c45d,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,1.8,-0.08,0.07,-0.02,0,0.01,0,-41.19,3.12,23.81,-138.04,-95.17,46.28,3656,2025-03-31 16:09:32.703928+00
7ce4899e-63a2-4b2c-bdfc-13d21d6b2cc2,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,1.9,-0.08,0.07,-0.02,0,-0.02,0,-41.19,3.12,23.81,-138.13,-95.19,46.37,3654,2025-03-31 16:09:32.703928+00
9b559b03-6f64-4cb3-aed8-10e58871aec7,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,2,-0.08,0.07,-0.02,0,-0.01,0.01,-41.19,3.12,23.81,-137.88,-95.14,46.12,3654,2025-03-31 16:09:32.783293+00
cdecbf64-1c63-4afc-9f7c-9f5bf07ac1e9,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,2.1,-0.08,0.07,-0.02,0,0,0,-41.19,3.12,23.81,-137.8,-95.13,46.04,3654,2025-03-31 16:09:32.783293+00
8c2e408c-236d-464c-b4de-f5708e7d026b,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,2.2,-0.13,0.08,0.14,0,0.02,0,-41.19,1.81,23.31,-137.8,-95.13,46.04,3656,2025-03-31 16:09:32.783293+00
0f671548-9a0f-4863-84be-d3a704d17368,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,2.3,0.09,-0.02,0.07,0.29,-0.39,-0.04,-41.5,2.5,22.94,-137.8,-95.13,46.04,3656,2025-03-31 16:09:32.783293+00
1f8aedef-007b-4445-a1ca-8026051d9817,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,2.4,0.73,0.62,0.66,0.29,-0.39,-0.04,-41.81,2.12,22.94,-137.8,-95.13,46.04,3654,2025-03-31 16:09:32.783293+00
04140034-964d-4c10-8bee-5aad49aa360c,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,2.5,4.41,-0.61,10.15,-0.17,0,0.01,-40.75,3.19,27.44,-152.07,-97.86,61.43,3656,2025-03-31 16:09:32.783293+00
379395fc-385c-49e8-96dc-bc25622d16c6,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,2.6,4.41,-0.61,10.15,-0.03,-0.07,-0.1,-39.62,2.56,25.94,-153.21,-98.16,62.34,3657,2025-03-31 16:09:32.783293+00
e092ed86-f03e-4774-a2c5-33b949859630,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,2.7,4.41,-0.61,10.15,0,0.41,-0.01,-39.62,2.56,25.94,-155.27,-99.01,64.23,3653,2025-03-31 16:09:32.783293+00
c9575043-217f-4939-9f2c-bd4b12117f07,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,2.8,4.41,-0.61,10.15,-0.01,-0.02,0.01,-40.06,2.88,27.38,-155.27,-99.01,64.23,3656,2025-03-31 16:09:32.783293+00
7baeb4f3-c1da-4394-8cd2-4335454b9f31,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,2.9,-0.43,0.04,-0.67,-0.28,0.01,0.05,-40.69,2.19,25.5,-155.27,-99.01,64.23,3657,2025-03-31 16:09:32.783293+00
86be002d-8242-4859-b180-f9a88d5d0da0,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,3,-0.43,0.04,-0.67,-0.07,-0.13,0.02,-40.44,1.5,26.88,-154.9,-98.94,62.61,3654,2025-03-31 16:09:32.857787+00
a2a08ff0-94fd-4b28-a842-4f5442484871,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,3.1,-0.43,0.04,-0.67,-0.24,0.02,0.06,-40.44,1.5,26.88,-156.41,-99.51,63.67,3656,2025-03-31 16:09:32.857787+00
b636203b-0f1c-4fcc-b5a3-836938cc1963,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,3.2,-0.43,0.04,-0.67,0.07,-0.84,-0.9,-39,-0.12,30.38,-158.65,-100.29,64.8,3654,2025-03-31 16:09:32.857787+00
6d9a66df-bbcb-4eae-a69b-6b77798a43fc,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,3.3,-0.43,0.04,-0.67,-0.21,0.18,-0.3,-39,-0.12,30.38,-177.22,-104.64,84.14,3659,2025-03-31 16:09:32.857787+00
ed7ff4c0-e3bf-4373-b354-c8272af3e1a6,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,3.4,-0.43,0.04,-0.67,0.07,0.64,-0.04,-39,-0.12,30.38,172.78,-103.86,93.41,3654,2025-03-31 16:09:32.857787+00
edc52f87-d44b-4ed7-992e-8fe93a2b50e2,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,3.5,-0.43,0.04,-0.67,0.19,0.09,0.59,-39,-0.12,30.38,170.82,-100.43,95.98,3657,2025-03-31 16:09:32.857787+00
bd8c94d4-d8b9-4075-b6d2-7333465bafad,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,3.6,-0.43,0.04,-0.67,0.27,1.06,0.86,-39,-0.12,30.38,-154.24,-95.06,62.53,3657,2025-03-31 16:09:32.857787+00
9680f360-fff2-44d7-8ff6-4c3ad88c2f8d,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,3.7,-0.43,0.04,-0.67,0.14,1.05,0.89,-39,-0.12,30.38,-75.35,-88.07,-15.16,3654,2025-03-31 16:09:32.857787+00
20cda331-e9b6-4a16-b611-643daa2f33a0,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,3.8,-0.43,0.04,-0.67,-0.03,-0.05,0.76,-43.81,6.44,17.31,-75.35,-88.07,-15.16,3654,2025-03-31 16:09:32.857787+00
faf638e9-cad7-456a-ba45-e87186f1d1b2,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,3.9,-0.43,0.04,-0.67,-0.03,0.57,0.58,-43.81,6.44,17.31,-63.23,-81.3,-26.78,3654,2025-03-31 16:09:32.857787+00
48cd7dca-df94-48e5-8b98-7120bc3166e6,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,4,-0.43,0.04,-0.67,0.03,-0.29,0.36,-44.19,12.38,12.88,-63.23,-81.3,-26.78,3657,2025-03-31 16:09:32.963396+00
82a7bb31-3e34-49c1-9d43-5bd7f923ac84,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,4.1,-0.43,0.04,-0.67,0.12,-0.92,0.16,-44.19,12.38,12.88,-66.69,-80.04,-22.92,3654,2025-03-31 16:09:32.963396+00
b6dfa68c-433b-4635-bf29-3193f020d000,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,4.2,-0.43,0.04,-0.67,0.52,0.49,0.22,-44.19,12.38,12.88,-79.19,-85.38,-8.4,3656,2025-03-31 16:09:32.963396+00
7a5e256d-2020-489f-8b69-bb8370515c1b,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,4.3,-0.43,0.04,-0.67,0.9,4.05,0.59,-44.19,12.38,12.88,-70.6,-81.04,-14.56,3657,2025-03-31 16:09:32.963396+00
d6f95f57-7c7f-4908-b7e9-5dd19882f1bd,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,4.4,-0.43,0.04,-0.67,0.18,-1.12,0.79,-44.19,12.38,12.88,-44.06,-60.38,-39.83,3656,2025-03-31 16:09:32.963396+00
4523ed69-685c-45d8-ac00-42f0ec113849,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,4.5,-0.43,0.04,-0.67,0.4,-1,0.71,-44.19,12.38,12.88,-48.88,-61.42,-31.43,3656,2025-03-31 16:09:32.963396+00
59b2e76e-d86a-4eb4-9a9d-25d0a419c9ec,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,4.6,-0.43,0.04,-0.67,0.51,-1.68,0.49,-44.19,12.38,12.88,-56.7,-66.41,-18.48,3657,2025-03-31 16:09:32.963396+00
0409a5d3-a98f-4beb-899b-1e781624ff80,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,4.7,-0.43,0.04,-0.67,0.62,-1.4,0.26,-44.19,12.38,12.88,-65.57,-72.93,-3.46,3654,2025-03-31 16:09:32.963396+00
2b415a74-511b-49d6-90a4-6a6c04598422,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,4.8,-0.43,0.04,-0.67,0.58,-0.88,0.15,-44.19,12.38,12.88,-73.29,-78.59,10.45,3656,2025-03-31 16:09:32.963396+00
6d54afe6-1a74-4170-bb98-1235b864d034,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,4.9,-0.43,0.04,-0.67,0.5,-0.79,0.1,-44.19,12.38,12.88,-78.04,-81.88,20.31,3657,2025-03-31 16:09:32.963396+00
17edb54c-8fb9-4fed-83c5-3bf1fc06ca4f,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,5,-0.43,0.04,-0.67,0.5,-0.69,0.11,-44.19,12.38,12.88,-80.79,-83.75,27.21,3656,2025-03-31 16:09:37.513929+00
05536e84-df6e-46d9-b655-99fc0d1c4db6,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,5.1,-1.17,0.48,1.87,0.5,-0.77,0.12,-44.19,12.38,12.88,-84.02,-85.92,34.68,3657,2025-03-31 16:09:37.513929+00
229eda08-b15f-4e21-86c6-d7a1bcc22075,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,5.2,-1.17,0.48,1.87,0.22,-0.72,0.14,-44.19,12.38,12.88,-87.03,-87.93,41.36,3656,2025-03-31 16:09:37.513929+00
379d842e-513f-4cf5-bc0d-7fb367c1cf76,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,5.3,-1.41,0.67,-2.12,0.2,-0.67,0.14,-44.19,12.38,12.88,-91,-90.72,47.7,3654,2025-03-31 16:09:37.513929+00
3070fd48-b203-4d45-b99d-f180ba32264e,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,5.4,1.37,-2.28,-0.38,-0.16,-0.15,0.08,-44.19,12.38,12.88,-92.84,-92.06,49.29,3656,2025-03-31 16:09:37.513929+00
743891a8-8763-4b58-9cc2-f6c8579e358c,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,5.5,-0.13,-2.8,0.02,-0.15,-0.52,-0.22,-44.19,12.38,12.88,-94.36,-93.03,50.08,3653,2025-03-31 16:09:37.513929+00
9092d5b2-34ee-48b8-becf-2e7b679a65d0,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,5.6,-0.13,-2.8,0.02,-0.15,-0.23,-0.34,-29.88,33.06,14.75,-97.27,-94.7,52.54,3651,2025-03-31 16:09:37.513929+00
04214513-dd44-482d-b309-5b7ad0c693f5,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,5.7,-1.14,1.39,0.48,-0.11,0.07,-0.2,-29.88,33.06,14.75,-97.22,-94.43,51.8,3653,2025-03-31 16:09:37.513929+00
9e2f7a51-30a2-4c24-b5c5-e6f07a573b4f,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,5.8,-1.14,1.39,0.48,0.03,1.27,-0.17,-32.62,32.94,9.5,-87.69,-88.65,40.85,3656,2025-03-31 16:09:37.513929+00
3a418aad-71c2-4d61-acc8-52f0658a3257,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,5.9,-1.14,1.39,0.48,0.39,-0.15,-0.55,-33.31,29.69,15,-85.89,-87.88,40.9,3654,2025-03-31 16:09:37.513929+00
a6011861-04d7-416c-95be-973c7a72180c,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,6,-1.14,1.39,0.48,0.52,-1.33,-0.9,-33.31,29.69,15,-102.12,-95.12,61.88,3656,2025-03-31 16:09:37.654008+00
aa66e3a5-58cf-47cd-9c42-cd6603f6d6e3,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,6.1,-1.65,-0.41,1.66,0.7,-0.25,-0.43,-33.31,29.69,15,-100.24,-93.44,64.01,3654,2025-03-31 16:09:37.654008+00
07ba7207-f17f-4ad1-bff2-df4b44e1de5e,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,6.2,-1.65,-0.41,1.66,0.62,-0.82,-0.28,-35.94,25.56,13.75,-100.24,-93.44,64.01,3653,2025-03-31 16:09:37.654008+00
4a5af12a-bd1f-447e-8760-47e773ae111d,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,6.3,-1.65,-0.41,1.66,-0.23,0.47,-0.05,-35.94,25.56,13.75,-115.51,-97.36,87.31,3654,2025-03-31 16:09:37.654008+00
d3909333-c50b-4e91-b846-49837c33fe33,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,6.4,2.96,-2.11,-1.75,-0.58,0.87,-0.11,-36.5,27.25,12,-109.35,-95.13,78,3654,2025-03-31 16:09:37.654008+00
93b88547-d3d7-4e3e-b619-9e130a5290df,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,6.5,0.02,-1.36,1.61,-0.84,0.96,-0.02,-38.19,23.88,11.62,-109.35,-95.13,78,3657,2025-03-31 16:09:37.654008+00
f6a3e5d8-f526-4f3a-8502-ee6a4af8ea61,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,6.6,0.02,-1.36,1.61,-0.51,1.17,-0.17,-38.19,23.88,11.62,-94.96,-91.2,56.18,3653,2025-03-31 16:09:37.654008+00
733d8fed-80bd-4846-9ba2-e2075710c56b,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,6.7,0.02,-1.36,1.61,-0.16,0.94,-0.34,-39.31,23.19,12.62,-94.96,-91.2,56.18,3656,2025-03-31 16:09:37.654008+00
573adc65-5d44-4831-b051-96dce3d3c5e9,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,6.8,-0.84,-1.44,0.89,0.2,0.37,-0.49,-40.56,21.44,5.88,-94.96,-91.2,56.18,3654,2025-03-31 16:09:37.654008+00
cda3987a-8e65-44be-8c9c-551a1319480a,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,6.9,-0.84,-1.44,0.89,0.3,-0.64,-0.61,-43,16.69,6,-94.96,-91.2,56.18,3654,2025-03-31 16:09:37.654008+00
341d200c-7372-4b4b-9804-47660e32404f,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,7,-0.84,-1.44,0.89,0.41,-0.1,-0.52,-43.44,16,7.81,-35.04,-83.77,-6.64,3653,2025-03-31 16:09:37.71744+00
dd6db3e4-5a34-480d-a027-b1a043ae7a91,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,7.1,-0.84,-1.44,0.89,0.36,-0.17,-0.33,-43.12,14,7.31,-13.55,-84.71,-26.09,3656,2025-03-31 16:09:37.71744+00
d2f14015-406e-4f35-bf49-e6daaa5afc74,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,7.2,-0.84,-1.44,0.89,0.18,-0.04,-0.09,-44.25,12.62,9.19,9.4,-86.09,-47.25,3653,2025-03-31 16:09:37.71744+00
c6871318-0e92-4944-a453-9fe0198d9228,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,7.3,-0.84,-1.44,0.89,-0.09,-0.12,-0.08,-44.25,12.62,9.19,21.22,-86.81,-58.2,3656,2025-03-31 16:09:37.71744+00
95d9f1a4-df5d-4331-b16e-744d08ccc27c,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,7.4,-0.84,-1.44,0.89,-0.18,0.2,-0.01,-44.25,12.62,9.19,27.34,-86.99,-64.86,3654,2025-03-31 16:09:37.71744+00
3b93c151-2601-46a2-b7ee-f3d9ed9327af,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,7.5,-0.84,-1.44,0.89,-0.18,0.59,0.27,-44.25,12.62,9.19,22.32,-86.52,-61.07,3654,2025-03-31 16:09:37.71744+00
e15ac46a-5b26-4395-9f80-0f203d5d9fd8,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,7.6,-0.84,-1.44,0.89,-0.02,-0.35,0.47,-44.25,12.62,9.19,-1.79,-85.3,-38.1,3654,2025-03-31 16:09:37.71744+00
896765c9-f93e-445e-bd31-f0e07977c7af,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,7.7,-0.84,-1.44,0.89,0.43,-1.32,0.8,-44.25,12.62,9.19,-74.26,-89.16,34.32,3656,2025-03-31 16:09:37.71744+00
4f8b5223-2642-4658-820e-e0c696aa275a,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,7.8,-0.84,-1.44,0.89,1,-1.83,0.34,-44.25,12.62,9.19,-131.48,-96.77,94.38,3656,2025-03-31 16:09:37.71744+00
06eabd7a-20d9-45f4-8739-efe4a021ab1c,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,7.9,-0.84,-1.44,0.89,1.04,2.38,-0.15,-44.25,12.62,9.19,-148.52,-107.5,117.28,3656,2025-03-31 16:09:37.71744+00
0b13de3f-cced-4ffb-bb69-2b3352340db8,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,8,-0.84,-1.44,0.89,0.78,1.06,-0.46,-44.25,12.62,9.19,-133.39,-100.72,107.1,3654,2025-03-31 16:09:37.778282+00
38d07223-2f75-41ed-9382-bb006ebc1b60,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,8.1,-0.84,-1.44,0.89,0.15,-0.31,-0.83,-37.75,23.88,14.31,-133.39,-100.72,107.1,3654,2025-03-31 16:09:37.778282+00
d184aa40-31c9-4ef1-b1b2-b2a1488a50cb,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,8.2,-0.84,-1.44,0.89,-0.24,-0.08,-0.65,-37.75,23.88,14.31,-142.22,-96.02,121.13,3654,2025-03-31 16:09:37.778282+00
4467c534-6804-40da-bb83-fc77decf1d48,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,8.3,-0.84,-1.44,0.89,-0.19,0.75,-0.47,-37.75,23.88,14.31,-172.38,-95.76,150.24,3656,2025-03-31 16:09:37.778282+00
a335ac4b-e45b-410e-a259-89a43cc67936,1b6710f1-177b-4e51-b7d2-76ad31c66ca1,f50b0082-d68f-467e-9784-9f3aaf467fe5,8.4,-0.84,-1.44,0.89,-0.06,0.46,-0.29,-37.75,23.88,14.31,130.33,-91.76,-153.5,3656,2025-03-31 16:09:37.778282+00
